,Transaction Date,Transaction ID,Item,Quantity,Price Per Unit,Total Spent
6964,2023-09-24,TXN_2905234,Cookie,1.0,1.0,1.0
6960,2023-09-24,TXN_7574828,Coffee,2.0,2.0,4.0
6959,2023-09-24,TXN_9701622,Cookie,5.0,1.0,5.0
6958,2023-09-24,TXN_1346953,Tea,3.0,1.5,4.5
6957,2023-09-24,TXN_8244640,Cookie,1.0,1.0,1.0
6956,2023-09-24,TXN_1900411,Salad,3.0,5.0,15.0
6955,2023-09-24,TXN_4118960,Smoothie,5.0,4.0,20.0
9638,2023-09-24,TXN_1185118,Juice,5.0,3.0,15.0
6961,2023-09-24,TXN_8807600,Smoothie,1.0,4.0,4.0
9796,2023-09-24,TXN_1481470,Juice,3.0,3.0,9.0
6982,2023-09-25,TXN_6621596,Salad,2.0,5.0,10.0
6984,2023-09-25,TXN_7603919,Cookie,2.0,1.0,2.0
6988,2023-09-25,TXN_9720012,Smoothie,5.0,4.0,20.0
6987,2023-09-25,TXN_3515664,Coffee,2.0,2.0,4.0
6981,2023-09-25,TXN_2003488,Juice,3.0,3.0,9.0
6990,2023-09-25,TXN_5017895,Salad,4.0,5.0,20.0
6986,2023-09-25,TXN_9599703,Juice,2.0,3.0,6.0
6979,2023-09-25,TXN_9538738,Coffee,4.0,2.0,8.0
6983,2023-09-25,TXN_5438422,Smoothie,3.0,4.0,12.0
6977,2023-09-25,TXN_9822317,Tea,3.0,1.5,4.5
6978,2023-09-25,TXN_2423343,Tea,4.0,1.5,6.0
9784,2023-09-25,TXN_8878429,Juice,5.0,3.0,15.0
6970,2023-09-25,TXN_6900785,Juice,1.0,3.0,3.0
6971,2023-09-25,TXN_9393467,Juice,5.0,3.0,15.0
9591,2023-09-25,TXN_8868960,Salad,5.0,5.0,25.0
6973,2023-09-25,TXN_8789137,Smoothie,1.0,4.0,4.0
6974,2023-09-25,TXN_7894514,Juice,1.0,3.0,3.0
6975,2023-09-25,TXN_2820788,Cookie,5.0,1.0,5.0
6976,2023-09-25,TXN_7117210,Juice,4.0,3.0,12.0
6972,2023-09-25,TXN_9464398,Juice,4.0,3.0,12.0
7006,2023-09-26,TXN_9368550,Juice,3.0,3.0,9.0
7007,2023-09-26,TXN_5889912,Salad,1.0,5.0,5.0
7008,2023-09-26,TXN_4382406,Coffee,5.0,2.0,10.0
7009,2023-09-26,TXN_9269683,Smoothie,5.0,4.0,20.0
7010,2023-09-26,TXN_6378070,Smoothie,3.0,4.0,12.0
7012,2023-09-26,TXN_8277553,Tea,3.0,1.5,4.5
7013,2023-09-26,TXN_6309570,Smoothie,1.0,4.0,4.0
7015,2023-09-26,TXN_5331122,Salad,4.0,5.0,20.0
7017,2023-09-26,TXN_5108804,Juice,1.0,3.0,3.0
7018,2023-09-26,TXN_6540267,Salad,2.0,5.0,10.0
7011,2023-09-26,TXN_5998419,Juice,4.0,3.0,12.0
7016,2023-09-26,TXN_1446862,Juice,3.0,3.0,9.0
7004,2023-09-26,TXN_1196324,Tea,4.0,1.5,6.0
7003,2023-09-26,TXN_2566211,Tea,2.0,1.5,3.0
7005,2023-09-26,TXN_1745182,Cookie,2.0,1.0,2.0
6992,2023-09-26,TXN_6622980,Salad,4.0,5.0,20.0
6993,2023-09-26,TXN_4944024,Smoothie,2.0,4.0,8.0
6994,2023-09-26,TXN_3644269,Cookie,5.0,1.0,5.0
6995,2023-09-26,TXN_4010658,Tea,5.0,1.5,7.5
6991,2023-09-26,TXN_6077816,Juice,3.0,3.0,9.0
6997,2023-09-26,TXN_7249396,Juice,1.0,3.0,3.0
6998,2023-09-26,TXN_4397994,Cookie,5.0,1.0,5.0
6999,2023-09-26,TXN_3326626,Juice,2.0,3.0,6.0
7001,2023-09-26,TXN_4650811,Tea,5.0,1.5,7.5
7002,2023-09-26,TXN_1334406,Juice,1.0,3.0,3.0
6996,2023-09-26,TXN_9315755,Juice,5.0,3.0,15.0
7032,2023-09-27,TXN_8739878,Juice,1.0,3.0,3.0
7033,2023-09-27,TXN_3106811,Juice,3.0,3.0,9.0
7034,2023-09-27,TXN_7876619,Juice,2.0,3.0,6.0
7035,2023-09-27,TXN_6941542,Smoothie,3.0,4.0,12.0
7037,2023-09-27,TXN_9947479,Smoothie,5.0,4.0,20.0
7038,2023-09-27,TXN_4467046,Salad,4.0,5.0,20.0
7040,2023-09-27,TXN_6148337,Cookie,2.0,1.0,2.0
7039,2023-09-27,TXN_3489721,Coffee,3.0,2.0,6.0
7031,2023-09-27,TXN_9470768,Smoothie,5.0,4.0,20.0
7036,2023-09-27,TXN_7528294,Juice,3.0,3.0,9.0
7030,2023-09-27,TXN_9496697,Tea,1.0,1.5,1.5
7025,2023-09-27,TXN_9563024,Cookie,3.0,1.0,3.0
7028,2023-09-27,TXN_7160017,Juice,1.0,3.0,3.0
7027,2023-09-27,TXN_8999360,Juice,3.0,3.0,9.0
7026,2023-09-27,TXN_2579157,Smoothie,1.0,4.0,4.0
9541,2023-09-27,TXN_7640952,Juice,4.0,3.0,12.0
7024,2023-09-27,TXN_9666257,Juice,2.0,3.0,6.0
7023,2023-09-27,TXN_5612022,Cookie,5.0,1.0,5.0
7022,2023-09-27,TXN_4602865,Cookie,5.0,1.0,5.0
7021,2023-09-27,TXN_4134594,Smoothie,3.0,4.0,12.0
7020,2023-09-27,TXN_6295420,Juice,1.0,3.0,3.0
7019,2023-09-27,TXN_5344848,Salad,1.0,5.0,5.0
7029,2023-09-27,TXN_2002730,Smoothie,2.0,4.0,8.0
7041,2023-09-27,TXN_5822344,Smoothie,5.0,4.0,20.0
7042,2023-09-27,TXN_6119081,Coffee,2.0,2.0,4.0
7043,2023-09-27,TXN_7775016,Smoothie,5.0,4.0,20.0
7044,2023-09-27,TXN_2832778,Juice,2.0,3.0,6.0
7062,2023-09-28,TXN_6158518,Cookie,5.0,1.0,5.0
7069,2023-09-28,TXN_5526852,Smoothie,5.0,4.0,20.0
7068,2023-09-28,TXN_7208983,Salad,1.0,5.0,5.0
7067,2023-09-28,TXN_6068564,Juice,4.0,3.0,12.0
7066,2023-09-28,TXN_7416669,Tea,3.0,1.5,4.5
7065,2023-09-28,TXN_4565080,Smoothie,4.0,4.0,16.0
7064,2023-09-28,TXN_6541329,Cookie,2.0,1.0,2.0
7063,2023-09-28,TXN_8996187,Salad,2.0,5.0,10.0
7061,2023-09-28,TXN_5303258,Smoothie,4.0,4.0,16.0
7060,2023-09-28,TXN_3050797,Smoothie,3.0,4.0,12.0
7059,2023-09-28,TXN_8800818,Juice,2.0,3.0,6.0
7058,2023-09-28,TXN_2964638,Salad,2.0,5.0,10.0
7056,2023-09-28,TXN_8321092,Juice,2.0,3.0,6.0
7055,2023-09-28,TXN_2858635,Smoothie,1.0,4.0,4.0
7054,2023-09-28,TXN_4504141,Smoothie,5.0,4.0,20.0
7053,2023-09-28,TXN_6122423,Salad,4.0,5.0,20.0
7052,2023-09-28,TXN_6131350,Smoothie,2.0,4.0,8.0
7051,2023-09-28,TXN_1778597,Cookie,3.0,1.0,3.0
7050,2023-09-28,TXN_6266017,Cookie,4.0,1.0,4.0
7048,2023-09-28,TXN_5086063,Juice,3.0,3.0,9.0
7046,2023-09-28,TXN_2424839,Juice,4.0,3.0,12.0
7045,2023-09-28,TXN_9168898,Juice,2.0,3.0,6.0
7057,2023-09-28,TXN_9792093,Smoothie,1.0,4.0,4.0
7087,2023-09-29,TXN_2000400,Tea,5.0,1.5,7.5
7084,2023-09-29,TXN_3411281,Juice,2.0,3.0,6.0
7085,2023-09-29,TXN_2465074,Smoothie,1.0,4.0,4.0
7086,2023-09-29,TXN_4329116,Juice,3.0,3.0,9.0
7088,2023-09-29,TXN_2151688,Juice,5.0,3.0,15.0
9911,2023-09-29,TXN_1708928,Smoothie,1.0,4.0,4.0
7090,2023-09-29,TXN_4175122,Coffee,4.0,2.0,8.0
7091,2023-09-29,TXN_3617989,Smoothie,3.0,4.0,12.0
7092,2023-09-29,TXN_6616787,Juice,2.0,3.0,6.0
9654,2023-09-29,TXN_9864212,Smoothie,5.0,4.0,20.0
7083,2023-09-29,TXN_3499910,Cookie,4.0,1.0,4.0
7089,2023-09-29,TXN_8610501,Smoothie,5.0,4.0,20.0
7082,2023-09-29,TXN_1529961,Smoothie,4.0,4.0,16.0
7073,2023-09-29,TXN_7277750,Juice,2.0,3.0,6.0
7080,2023-09-29,TXN_9341159,Juice,5.0,3.0,15.0
7078,2023-09-29,TXN_4696969,Salad,1.0,5.0,5.0
7077,2023-09-29,TXN_4250492,Salad,5.0,5.0,25.0
7075,2023-09-29,TXN_1933315,Juice,2.0,3.0,6.0
7074,2023-09-29,TXN_1002457,Cookie,5.0,1.0,5.0
9771,2023-09-29,TXN_8059782,Juice,5.0,3.0,15.0
7072,2023-09-29,TXN_8036247,Coffee,1.0,2.0,2.0
7071,2023-09-29,TXN_7035067,Salad,2.0,5.0,10.0
7070,2023-09-29,TXN_2666340,Juice,2.0,3.0,6.0
7081,2023-09-29,TXN_4566950,Coffee,2.0,2.0,4.0
7109,2023-09-30,TXN_9605972,Juice,3.0,3.0,9.0
7110,2023-09-30,TXN_1585827,Juice,3.0,3.0,9.0
7112,2023-09-30,TXN_4843989,Tea,4.0,1.5,6.0
7113,2023-09-30,TXN_2253622,Smoothie,5.0,4.0,20.0
7115,2023-09-30,TXN_9477344,Cookie,2.0,1.0,2.0
7116,2023-09-30,TXN_5796131,Smoothie,3.0,4.0,12.0
7121,2023-09-30,TXN_8726874,Smoothie,2.0,4.0,8.0
7118,2023-09-30,TXN_1868447,Tea,3.0,1.5,4.5
7119,2023-09-30,TXN_9555958,Smoothie,4.0,4.0,16.0
7120,2023-09-30,TXN_4239051,Juice,2.0,3.0,6.0
9723,2023-09-30,TXN_1475403,Cookie,1.0,1.0,1.0
7108,2023-09-30,TXN_9566593,Juice,2.0,3.0,6.0
7117,2023-09-30,TXN_5244931,Coffee,1.0,2.0,2.0
7107,2023-09-30,TXN_5159669,Tea,4.0,1.5,6.0
7114,2023-09-30,TXN_3619141,Cookie,4.0,1.0,4.0
7104,2023-09-30,TXN_3873656,Coffee,3.0,2.0,6.0
7093,2023-09-30,TXN_4367689,Cookie,2.0,1.0,2.0
7094,2023-09-30,TXN_9023317,Salad,1.0,5.0,5.0
7096,2023-09-30,TXN_2954630,Salad,2.0,5.0,10.0
7097,2023-09-30,TXN_6446616,Tea,3.0,1.5,4.5
7098,2023-09-30,TXN_9662827,Tea,1.0,1.5,1.5
7099,2023-09-30,TXN_9577271,Smoothie,5.0,4.0,20.0
7095,2023-09-30,TXN_1770648,Smoothie,4.0,4.0,16.0
9953,2023-09-30,TXN_2062604,Coffee,2.0,2.0,4.0
9574,2023-09-30,TXN_2744907,Salad,2.0,5.0,10.0
7105,2023-09-30,TXN_7388851,Smoothie,1.0,4.0,4.0
7101,2023-09-30,TXN_3120023,Cookie,3.0,1.0,3.0
7102,2023-09-30,TXN_4547294,Tea,1.0,1.5,1.5
7100,2023-09-30,TXN_2710779,Smoothie,5.0,4.0,20.0
7103,2023-09-30,TXN_5504920,Juice,5.0,3.0,15.0
7136,2023-10-01,TXN_9814929,Juice,3.0,3.0,9.0
7137,2023-10-01,TXN_3221795,Smoothie,5.0,4.0,20.0
7138,2023-10-01,TXN_1931404,Juice,5.0,3.0,15.0
7139,2023-10-01,TXN_8379141,Salad,1.0,5.0,5.0
7141,2023-10-01,TXN_8696857,Coffee,1.0,2.0,2.0
7142,2023-10-01,TXN_5992166,Juice,5.0,3.0,15.0
7143,2023-10-01,TXN_9191700,Tea,5.0,1.5,7.5
7135,2023-10-01,TXN_8811565,Juice,5.0,3.0,15.0
7140,2023-10-01,TXN_1910553,Smoothie,5.0,4.0,20.0
7134,2023-10-01,TXN_3398611,Smoothie,5.0,4.0,20.0
7132,2023-10-01,TXN_8587583,Juice,1.0,3.0,3.0
7125,2023-10-01,TXN_5734442,Cookie,4.0,1.0,4.0
7131,2023-10-01,TXN_9407636,Smoothie,4.0,4.0,16.0
7130,2023-10-01,TXN_8261380,Juice,3.0,3.0,9.0
7129,2023-10-01,TXN_8833319,Salad,1.0,5.0,5.0
7128,2023-10-01,TXN_7030681,Juice,1.0,3.0,3.0
7127,2023-10-01,TXN_5808719,Juice,1.0,3.0,3.0
9656,2023-10-01,TXN_7387701,Coffee,1.0,2.0,2.0
7126,2023-10-01,TXN_2761949,Salad,3.0,5.0,15.0
7123,2023-10-01,TXN_9265313,Juice,3.0,3.0,9.0
7133,2023-10-01,TXN_5398134,Coffee,2.0,2.0,4.0
9808,2023-10-01,TXN_6344738,Salad,4.0,5.0,20.0
7162,2023-10-02,TXN_8929774,Juice,3.0,3.0,9.0
7161,2023-10-02,TXN_7971660,Cookie,3.0,1.0,3.0
7159,2023-10-02,TXN_1423173,Smoothie,5.0,4.0,20.0
7163,2023-10-02,TXN_1158829,Tea,1.0,1.5,1.5
7160,2023-10-02,TXN_2909634,Smoothie,1.0,4.0,4.0
7164,2023-10-02,TXN_5546684,Coffee,1.0,2.0,2.0
7168,2023-10-02,TXN_9620080,Juice,4.0,3.0,12.0
7166,2023-10-02,TXN_7968892,Tea,2.0,1.5,3.0
9794,2023-10-02,TXN_5649995,Tea,2.0,1.5,3.0
7167,2023-10-02,TXN_3974663,Juice,3.0,3.0,9.0
7169,2023-10-02,TXN_9097321,Juice,2.0,3.0,6.0
7165,2023-10-02,TXN_2515920,Juice,3.0,3.0,9.0
7158,2023-10-02,TXN_6712994,Coffee,3.0,2.0,6.0
7146,2023-10-02,TXN_3706167,Smoothie,5.0,4.0,20.0
7156,2023-10-02,TXN_7768989,Smoothie,2.0,4.0,8.0
7157,2023-10-02,TXN_1197536,Salad,3.0,5.0,15.0
7144,2023-10-02,TXN_8159772,Juice,1.0,3.0,3.0
7145,2023-10-02,TXN_9432758,Cookie,3.0,1.0,3.0
7147,2023-10-02,TXN_4310629,Juice,3.0,3.0,9.0
7149,2023-10-02,TXN_5761414,Smoothie,1.0,4.0,4.0
7148,2023-10-02,TXN_4477559,Juice,5.0,3.0,15.0
7151,2023-10-02,TXN_8062897,Smoothie,2.0,4.0,8.0
7152,2023-10-02,TXN_6308974,Cookie,4.0,1.0,4.0
7153,2023-10-02,TXN_9965686,Juice,4.0,3.0,12.0
7154,2023-10-02,TXN_6745832,Coffee,2.0,2.0,4.0
7155,2023-10-02,TXN_2981117,Juice,1.0,3.0,3.0
7150,2023-10-02,TXN_2536021,Cookie,5.0,1.0,5.0
7189,2023-10-03,TXN_1672443,Coffee,1.0,2.0,2.0
7186,2023-10-03,TXN_1863866,Smoothie,1.0,4.0,4.0
7187,2023-10-03,TXN_9407000,Smoothie,4.0,4.0,16.0
7188,2023-10-03,TXN_1449065,Salad,2.0,5.0,10.0
7190,2023-10-03,TXN_1443201,Cookie,5.0,1.0,5.0
7185,2023-10-03,TXN_7926510,Salad,4.0,5.0,20.0
7192,2023-10-03,TXN_1313701,Cookie,2.0,1.0,2.0
7193,2023-10-03,TXN_7367134,Smoothie,4.0,4.0,16.0
9817,2023-10-03,TXN_2477021,Cookie,4.0,1.0,4.0
7194,2023-10-03,TXN_1205020,Tea,5.0,1.5,7.5
7195,2023-10-03,TXN_9124680,Cookie,2.0,1.0,2.0
7191,2023-10-03,TXN_5908362,Smoothie,5.0,4.0,20.0
7184,2023-10-03,TXN_4835929,Coffee,2.0,2.0,4.0
9764,2023-10-03,TXN_9999124,Juice,2.0,3.0,6.0
7182,2023-10-03,TXN_3710523,Smoothie,3.0,4.0,12.0
7183,2023-10-03,TXN_3655322,Juice,3.0,3.0,9.0
7170,2023-10-03,TXN_5261036,Juice,5.0,3.0,15.0
7172,2023-10-03,TXN_9869593,Juice,2.0,3.0,6.0
7173,2023-10-03,TXN_9553579,Juice,2.0,3.0,6.0
7174,2023-10-03,TXN_5329431,Smoothie,3.0,4.0,12.0
7175,2023-10-03,TXN_5005674,Salad,4.0,5.0,20.0
7171,2023-10-03,TXN_7978452,Juice,5.0,3.0,15.0
7177,2023-10-03,TXN_8668840,Juice,5.0,3.0,15.0
7179,2023-10-03,TXN_8237192,Smoothie,3.0,4.0,12.0
7180,2023-10-03,TXN_2743397,Juice,2.0,3.0,6.0
7176,2023-10-03,TXN_4643515,Smoothie,1.0,4.0,4.0
7181,2023-10-03,TXN_3068204,Cookie,1.0,1.0,1.0
7213,2023-10-04,TXN_1237674,Tea,3.0,1.5,4.5
7214,2023-10-04,TXN_1652596,Smoothie,5.0,4.0,20.0
7216,2023-10-04,TXN_9929732,Smoothie,4.0,4.0,16.0
7217,2023-10-04,TXN_2057961,Juice,2.0,3.0,6.0
7218,2023-10-04,TXN_6315590,Tea,5.0,1.5,7.5
7220,2023-10-04,TXN_2256622,Cookie,2.0,1.0,2.0
7212,2023-10-04,TXN_2565449,Smoothie,3.0,4.0,12.0
7221,2023-10-04,TXN_5368297,Smoothie,2.0,4.0,8.0
7222,2023-10-04,TXN_6763296,Coffee,5.0,2.0,10.0
7223,2023-10-04,TXN_3642982,Coffee,5.0,2.0,10.0
7224,2023-10-04,TXN_6369875,Tea,5.0,1.5,7.5
9625,2023-10-04,TXN_7056051,Juice,2.0,3.0,6.0
7219,2023-10-04,TXN_3105786,Smoothie,3.0,4.0,12.0
7210,2023-10-04,TXN_5297299,Coffee,5.0,2.0,10.0
7211,2023-10-04,TXN_8942133,Salad,3.0,5.0,15.0
7199,2023-10-04,TXN_5660244,Juice,5.0,3.0,15.0
7208,2023-10-04,TXN_5189465,Cookie,4.0,1.0,4.0
7207,2023-10-04,TXN_5404249,Smoothie,1.0,4.0,4.0
7206,2023-10-04,TXN_5774784,Juice,5.0,3.0,15.0
7204,2023-10-04,TXN_3539062,Salad,2.0,5.0,10.0
7203,2023-10-04,TXN_4747863,Cookie,2.0,1.0,2.0
7202,2023-10-04,TXN_9262803,Juice,5.0,3.0,15.0
7201,2023-10-04,TXN_2275799,Smoothie,3.0,4.0,12.0
7200,2023-10-04,TXN_6817889,Tea,1.0,1.5,1.5
7209,2023-10-04,TXN_3844347,Smoothie,4.0,4.0,16.0
7198,2023-10-04,TXN_2927909,Juice,4.0,3.0,12.0
7197,2023-10-04,TXN_2346296,Juice,4.0,3.0,12.0
7196,2023-10-04,TXN_4554194,Smoothie,3.0,4.0,12.0
9943,2023-10-05,TXN_3083412,Coffee,5.0,2.0,10.0
7237,2023-10-05,TXN_7167980,Smoothie,3.0,4.0,12.0
7238,2023-10-05,TXN_6188394,Juice,5.0,3.0,15.0
7236,2023-10-05,TXN_2681833,Cookie,3.0,1.0,3.0
7241,2023-10-05,TXN_7027560,Tea,5.0,1.5,7.5
7242,2023-10-05,TXN_2490699,Coffee,1.0,2.0,2.0
7244,2023-10-05,TXN_2488232,Tea,2.0,1.5,3.0
7239,2023-10-05,TXN_4356564,Coffee,2.0,2.0,4.0
7235,2023-10-05,TXN_7876388,Cookie,4.0,1.0,4.0
7243,2023-10-05,TXN_8209124,Coffee,2.0,2.0,4.0
7233,2023-10-05,TXN_1228888,Cookie,1.0,1.0,1.0
7234,2023-10-05,TXN_2703095,Salad,1.0,5.0,5.0
7225,2023-10-05,TXN_3241510,Tea,5.0,1.5,7.5
7226,2023-10-05,TXN_9810868,Cookie,1.0,1.0,1.0
7240,2023-10-05,TXN_7072883,Smoothie,1.0,4.0,4.0
7227,2023-10-05,TXN_8885727,Tea,2.0,1.5,3.0
7229,2023-10-05,TXN_9175519,Juice,4.0,3.0,12.0
7231,2023-10-05,TXN_8014766,Smoothie,1.0,4.0,4.0
7232,2023-10-05,TXN_2936975,Tea,1.0,1.5,1.5
7262,2023-10-06,TXN_3040823,Smoothie,1.0,4.0,4.0
7263,2023-10-06,TXN_9871971,Smoothie,3.0,4.0,12.0
7264,2023-10-06,TXN_8365857,Smoothie,5.0,4.0,20.0
7265,2023-10-06,TXN_2260070,Salad,1.0,5.0,5.0
7266,2023-10-06,TXN_6779377,Smoothie,5.0,4.0,20.0
7268,2023-10-06,TXN_3463281,Juice,5.0,3.0,15.0
9797,2023-10-06,TXN_5752187,Juice,4.0,3.0,12.0
7270,2023-10-06,TXN_9036067,Cookie,5.0,1.0,5.0
7271,2023-10-06,TXN_7954368,Juice,3.0,3.0,9.0
7272,2023-10-06,TXN_4943715,Coffee,5.0,2.0,10.0
7273,2023-10-06,TXN_3554772,Tea,3.0,1.5,4.5
7274,2023-10-06,TXN_4852852,Smoothie,2.0,4.0,8.0
7275,2023-10-06,TXN_7004303,Smoothie,3.0,4.0,12.0
7261,2023-10-06,TXN_7551023,Salad,5.0,5.0,25.0
7260,2023-10-06,TXN_5896728,Juice,4.0,3.0,12.0
7269,2023-10-06,TXN_2625464,Smoothie,3.0,4.0,12.0
7257,2023-10-06,TXN_1707251,Smoothie,2.0,4.0,8.0
7259,2023-10-06,TXN_1740742,Tea,4.0,1.5,6.0
9735,2023-10-06,TXN_1197495,Juice,5.0,3.0,15.0
9713,2023-10-06,TXN_6935106,Tea,5.0,1.5,7.5
7245,2023-10-06,TXN_2199236,Smoothie,5.0,4.0,20.0
7246,2023-10-06,TXN_9190969,Coffee,1.0,2.0,2.0
7247,2023-10-06,TXN_5780931,Tea,4.0,1.5,6.0
7248,2023-10-06,TXN_4433211,Juice,3.0,3.0,9.0
7267,2023-10-06,TXN_2741928,Juice,1.0,3.0,3.0
7251,2023-10-06,TXN_8510511,Coffee,4.0,2.0,8.0
7252,2023-10-06,TXN_1829391,Juice,4.0,3.0,12.0
7253,2023-10-06,TXN_6017034,Juice,4.0,3.0,12.0
7249,2023-10-06,TXN_2108125,Coffee,1.0,2.0,2.0
7254,2023-10-06,TXN_4908458,Tea,4.0,1.5,6.0
7255,2023-10-06,TXN_6491662,Coffee,2.0,2.0,4.0
7256,2023-10-06,TXN_9878237,Juice,1.0,3.0,3.0
7282,2023-10-07,TXN_4215488,Salad,5.0,5.0,25.0
7300,2023-10-07,TXN_6043396,Smoothie,3.0,4.0,12.0
7302,2023-10-07,TXN_1911093,Tea,2.0,1.5,3.0
7303,2023-10-07,TXN_1450705,Cookie,5.0,1.0,5.0
7305,2023-10-07,TXN_6879752,Tea,1.0,1.5,1.5
7299,2023-10-07,TXN_3790025,Smoothie,1.0,4.0,4.0
7306,2023-10-07,TXN_4134253,Tea,4.0,1.5,6.0
9899,2023-10-07,TXN_1827937,Coffee,1.0,2.0,2.0
7279,2023-10-07,TXN_5052998,Juice,3.0,3.0,9.0
7304,2023-10-07,TXN_7936851,Smoothie,3.0,4.0,12.0
7298,2023-10-07,TXN_8813311,Juice,5.0,3.0,15.0
7295,2023-10-07,TXN_2134911,Tea,5.0,1.5,7.5
7296,2023-10-07,TXN_4631228,Juice,1.0,3.0,3.0
7294,2023-10-07,TXN_5813015,Cookie,5.0,1.0,5.0
7293,2023-10-07,TXN_7218719,Juice,1.0,3.0,3.0
7292,2023-10-07,TXN_1576076,Coffee,3.0,2.0,6.0
7291,2023-10-07,TXN_7480853,Smoothie,2.0,4.0,8.0
7288,2023-10-07,TXN_4496616,Salad,5.0,5.0,25.0
7287,2023-10-07,TXN_2008137,Coffee,4.0,2.0,8.0
7286,2023-10-07,TXN_9018195,Juice,5.0,3.0,15.0
7284,2023-10-07,TXN_8188818,Tea,2.0,1.5,3.0
7285,2023-10-07,TXN_7497565,Cookie,4.0,1.0,4.0
7297,2023-10-07,TXN_1643870,Salad,4.0,5.0,20.0
7290,2023-10-07,TXN_3894173,Smoothie,5.0,4.0,20.0
7280,2023-10-07,TXN_9867948,Smoothie,2.0,4.0,8.0
9624,2023-10-07,TXN_9817681,Tea,4.0,1.5,6.0
7281,2023-10-07,TXN_9470260,Coffee,5.0,2.0,10.0
7276,2023-10-07,TXN_3444569,Smoothie,1.0,4.0,4.0
7277,2023-10-07,TXN_6587151,Smoothie,4.0,4.0,16.0
7278,2023-10-07,TXN_7511351,Tea,4.0,1.5,6.0
7314,2023-10-08,TXN_9147596,Coffee,2.0,2.0,4.0
7320,2023-10-08,TXN_6540946,Juice,4.0,3.0,12.0
7318,2023-10-08,TXN_9212503,Salad,2.0,5.0,10.0
7317,2023-10-08,TXN_9263299,Cookie,2.0,1.0,2.0
7316,2023-10-08,TXN_3824443,Smoothie,3.0,4.0,12.0
7315,2023-10-08,TXN_8640383,Juice,2.0,3.0,6.0
7313,2023-10-08,TXN_4873173,Coffee,5.0,2.0,10.0
7310,2023-10-08,TXN_4521701,Juice,4.0,3.0,12.0
7311,2023-10-08,TXN_7899761,Juice,2.0,3.0,6.0
7322,2023-10-08,TXN_4778105,Juice,4.0,3.0,12.0
7309,2023-10-08,TXN_5255092,Smoothie,1.0,4.0,4.0
7308,2023-10-08,TXN_9697154,Tea,3.0,1.5,4.5
7307,2023-10-08,TXN_2435025,Juice,1.0,3.0,3.0
9958,2023-10-08,TXN_7292662,Smoothie,1.0,4.0,4.0
7312,2023-10-08,TXN_1775884,Juice,4.0,3.0,12.0
7323,2023-10-08,TXN_1697299,Smoothie,3.0,4.0,12.0
7319,2023-10-08,TXN_4583957,Cookie,2.0,1.0,2.0
7324,2023-10-08,TXN_5100579,Cookie,2.0,1.0,2.0
7337,2023-10-08,TXN_5132082,Salad,5.0,5.0,25.0
7339,2023-10-08,TXN_3656884,Coffee,5.0,2.0,10.0
7340,2023-10-08,TXN_2185727,Salad,4.0,5.0,20.0
7336,2023-10-08,TXN_2851446,Salad,2.0,5.0,10.0
7335,2023-10-08,TXN_9547091,Cookie,3.0,1.0,3.0
7334,2023-10-08,TXN_4877436,Juice,4.0,3.0,12.0
7338,2023-10-08,TXN_1958525,Cookie,3.0,1.0,3.0
7332,2023-10-08,TXN_1049697,Tea,3.0,1.5,4.5
7331,2023-10-08,TXN_4708410,Juice,4.0,3.0,12.0
7333,2023-10-08,TXN_7519611,Tea,4.0,1.5,6.0
7341,2023-10-08,TXN_2145530,Smoothie,3.0,4.0,12.0
7329,2023-10-08,TXN_3471223,Coffee,1.0,2.0,2.0
7328,2023-10-08,TXN_4296023,Tea,5.0,1.5,7.5
7327,2023-10-08,TXN_8973563,Coffee,1.0,2.0,2.0
7326,2023-10-08,TXN_5663260,Smoothie,4.0,4.0,16.0
7325,2023-10-08,TXN_8127929,Cookie,5.0,1.0,5.0
7330,2023-10-08,TXN_5942011,Tea,1.0,1.5,1.5
7342,2023-10-09,TXN_7476348,Coffee,2.0,2.0,4.0
7363,2023-10-09,TXN_6007079,Cookie,2.0,1.0,2.0
7362,2023-10-09,TXN_2323650,Tea,4.0,1.5,6.0
7361,2023-10-09,TXN_6575599,Coffee,5.0,2.0,10.0
9584,2023-10-09,TXN_2004851,Salad,5.0,5.0,25.0
7360,2023-10-09,TXN_8853997,Smoothie,2.0,4.0,8.0
7359,2023-10-09,TXN_9667219,Juice,4.0,3.0,12.0
7358,2023-10-09,TXN_9406938,Salad,1.0,5.0,5.0
7351,2023-10-09,TXN_5157516,Salad,3.0,5.0,15.0
7355,2023-10-09,TXN_8978924,Salad,5.0,5.0,25.0
7354,2023-10-09,TXN_9531434,Cookie,1.0,1.0,1.0
7353,2023-10-09,TXN_4369292,Juice,1.0,3.0,3.0
7352,2023-10-09,TXN_2864951,Tea,5.0,1.5,7.5
7345,2023-10-09,TXN_1096690,Smoothie,5.0,4.0,20.0
7350,2023-10-09,TXN_8051289,Juice,1.0,3.0,3.0
7349,2023-10-09,TXN_7645250,Juice,2.0,3.0,6.0
7348,2023-10-09,TXN_3986639,Salad,1.0,5.0,5.0
7344,2023-10-09,TXN_9775984,Juice,2.0,3.0,6.0
7347,2023-10-09,TXN_8167311,Salad,1.0,5.0,5.0
7346,2023-10-09,TXN_7119228,Juice,4.0,3.0,12.0
7357,2023-10-09,TXN_8258400,Salad,5.0,5.0,25.0
7343,2023-10-09,TXN_8018572,Cookie,5.0,1.0,5.0
